"","India","Brazil","US","Russia","Argentina","Colombia","Italy","Germany","Peru","Mexico","Poland","Iran","South Africa","Chile","Iraq","Czechia","Indonesia","Ukraine","Turkey","Romania","Bangladesh","Philippines","Pakistan","Canada","Saudi Arabia","Morocco","Israel","Switzerland","Austria","Portugal","Nepal","Jordan","France","Ecuador","United Arab Emirates","Panama","Kazakhstan","Spain","Georgia","Japan","Kuwait","Qatar","Croatia","Belarus","Bolivia","Armenia","Dominican Republic","Oman","Guatemala","Costa Rica","Moldova","Egypt","Venezuela","Azerbaijan","Lebanon","Slovakia","Ethiopia","China","Bahrain","Burma","Tunisia","West Bank and Gaza","Hungary","Denmark","Bulgaria","Uzbekistan","Kenya","Slovenia","Kyrgyzstan","Malaysia","Nigeria","Paraguay","Bosnia and Herzegovina","Libya","Algeria","Singapore","Ghana","Honduras","North Macedonia","Afghanistan","El Salvador","Lithuania","Kosovo","Korea, South","Luxembourg","Montenegro","Australia","Albania","Ireland","Cameroon","Greece","Sri Lanka","Cote d'Ivoire","Finland","Norway","Zambia","Madagascar","Senegal","Mozambique","Namibia","Maldives","Guinea","Congo (Kinshasa)","Tajikistan","Sudan","Cabo Verde","Estonia","Botswana","Uganda","Zimbabwe","Gabon","Malta","Angola","Cuba","Haiti","Mauritania","Netherlands","Jamaica","Andorra","Eswatini","Trinidad and Tobago","Bahamas","Rwanda","Uruguay","Djibouti","Malawi","Iceland","Suriname","Equatorial Guinea","Congo (Brazzaville)","Guyana","Nicaragua","Syria","Belize","Thailand","United Kingdom","Gambia","Somalia","Mali","South Sudan","Benin","Burkina Faso","Togo","Guinea-Bissau","Cyprus","New Zealand","Central African Republic","Latvia","Sierra Leone","Chad","San Marino","Yemen","Liberia","Lesotho","Liechtenstein","Niger","Vietnam","Sao Tome and Principe","Diamond Princess","Burundi","Comoros","Papua New Guinea","Monaco","Taiwan*","Eritrea","Mauritius","Bhutan","Mongolia","Cambodia","Barbados","Tanzania","Saint Lucia","Seychelles","Brunei","Antigua and Barbuda","Saint Vincent and the Grenadines","Dominica","Grenada","Fiji","Laos","Timor-Leste","Saint Kitts and Nevis","Holy See","MS Zaandam","Solomon Islands","Marshall Islands","Samoa","Vanuatu","Belgium","Serbia","Sweden"
"6/8/20","129095","378257","518522","230226","7305","16459","166584","169556","89556","87633","12998","136360","26099","112248","5572","6994","10904","12657","141380","14826","14560","4637","35018","55343","74524","7408","15063","28700","15839","21156","488","627","71182","21020","22275","10401","7376","150376","683","15043","21242","45935","2128","23880","2159","4099","12158","3793","1323","712","5738","9375","487","4377","779","1396","361","79444","10326","159","982","404","2284","10992","1587","3357","849","1359","1445","6694","4040","603","2023","57","6799","25368","3645","740","1653","2171","1379","1331","890","10589","3901","315","6720","945","22698","4748","1374","990","1869","5800","8138","912","254","2699","131","16","925","2918","537","2763","2059","266","1683","24","103","46","833","596","38","1868","24","119","181","405","751","229","109","64","297","738","2013","55","1794","9","200","210","84","370","62","16","2973","1255","21","470","916","15","186","765","251","153","807","1482","38","781","611","685","478","23","195","2","81","869","316","68","651","45","67","8","93","430","39","324","14","75","123","81","183","18","11","138","20","16","16","22","18","18","24","15","12","0","0","0","0","0","16315","11189","0"
"6/9/20","134670","396737","524855","241917","7568","16459","168646","170129","92929","90748","13196","138457","29006","117361","5831","7053","11414","12892","144598","14910","15337","4736","36308","56117","76339","7493","15109","28700","15875","21339","584","657","71626","21020","22740","10561","8015","150376","686","15141","22162","47569","2130","24506","2190","4451","12208","4152","1413","717","5797","9786","487","4606","795","1402","379","79451","10606","159","982","404","2324","11049","1623","3459","873","1359","1483","6975","4206","604","2049","58","6951","25877","3755","787","1658","2651","1419","1338","912","10611","3902","315","6740","960","22698","4794","1374","1057","2045","5800","8138","912","274","2809","136","16","1010","2942","539","2815","2127","270","1684","24","118","46","938","597","38","1880","24","139","181","405","757","232","109","64","300","754","2139","55","1794","9","200","221","86","953","62","16","2973","1257","21","489","931","15","188","765","260","153","807","1482","38","794","621","706","483","23","199","2","81","871","316","76","651","45","67","8","93","431","39","324","17","87","125","81","183","18","11","138","20","25","16","22","18","19","24","15","12","0","0","0","0","0","16324","11268","0"
"6/10/20","135206","413916","533504","252295","7991","16566","169939","170630","98031","93930","13411","140590","31505","121780","6214","7111","12129","13257","146839","15103","15900","4895","36308","57215","77954","7565","15173","28700","15910","21742","674","663","71952","21862","24017","10977","8345","150376","690","15217","23288","49413","2130","25667","2261","5226","12318","5640","1504","722","5930","10289","487","4720","832","1404","401","79456","11109","165","983","410","2355","11104","1664","3532","1048","1359","1572","7014","4351","619","2063","59","7074","26532","3755","809","1664","3013","1438","1369","912","10654","3904","315","6759","980","22698","4836","1374","1122","2174","5800","8138","912","296","2885","138","17","1121","2942","565","2947","2202","294","1690","24","119","49","978","597","40","1886","24","142","181","407","759","236","109","67","307","758","2260","55","1794","9","200","221","92","953","68","16","2981","1269","22","506","948","15","188","765","265","153","807","1482","38","794","637","706","496","23","200","2","81","876","320","135","651","45","97","8","93","431","39","325","18","89","125","83","183","18","11","138","20","25","16","22","18","19","24","15","12","0","0","0","0","0","16392","11348","0"
"6/11/20","147195","429965","540292","260649","8332","17366","171338","170961","102429","97198","13696","142663","33252","126444","6568","7166","12636","13642","147860","15283","16747","5165","40247","58131","80019","7583","15239","28800","15949","22002","861","670","72269","21862","25234","10977","8593","150376","694","15233","24137","51331","2132","26643","2372","5466","12541","6623","1567","722","6072","10691","487","4930","845","1409","434","79464","11487","165","989","410","2391","11155","1688","3637","1092","1359","1668","7065","4494","624","2100","59","7255","27286","3824","837","1682","3326","1504","1372","913","10669","3910","315","6782","1001","22698","4836","1374","1150","2212","6200","8138","912","312","2994","144","17","1153","3033","567","3062","2278","294","1697","24","161","51","1024","600","41","1893","24","250","181","408","780","238","109","68","313","772","2519","55","1794","9","200","221","92","953","68","16","2987","1278","22","532","989","48","188","790","271","153","807","1482","38","818","642","706","496","23","206","2","81","878","321","146","651","45","97","8","93","431","39","325","19","95","125","83","183","18","11","138","20","25","16","22","18","19","24","15","12","0","0","0","0","0","16453","11362","0"
"6/12/20","154330","445123","547386","268862","8743","17823","173085","171535","107133","100876","13805","144649","35006","131358","6868","7215","13213","14075","149102","15445","17249","5454","40247","59034","81029","7618","15295","28800","15985","22200","877","671","72695","22679","25946","13759","8829","150376","697","15362","25048","53296","2133","27760","2431","5639","12754","7489","1702","731","6229","11108","487","5116","853","1409","451","79472","11903","165","995","414","2447","11193","1716","3758","1164","1359","1668","7168","4891","633","2119","59","7322","28040","3921","844","1694","3928","1587","1400","921","10691","3918","315","6803","1034","22698","4836","1374","1196","2263","6200","8138","1104","344","3100","145","17","1193","3106","580","3158","2416","294","1703","24","161","51","1024","600","42","1902","24","278","181","417","781","246","109","68","321","780","2730","65","1794","9","200","221","95","953","68","16","2987","1282","22","532","1023","48","217","791","279","153","807","1482","360","818","648","711","520","28","210","2","81","881","323","156","651","45","97","8","93","431","39","325","19","95","125","83","183","18","11","138","20","25","16","22","18","19","24","15","12","0","0","0","0","0","16498","11411","0"
"6/13/20","162379","459436","556606","274128","9083","18749","174865","171970","111724","104078","14104","146748","36850","137296","7515","7219","13776","14489","150087","15635","17828","5706","50056","59851","82548","7696","15334","28800","16012","22438","913","678","72931","22865","26761","13759","8829","150376","702","15458","25882","55252","2134","29111","2768","6081","13084","7530","1804","743","6421","11529","487","5309","868","1410","495","79475","12191","167","995","415","2476","11235","1723","3874","1221","1359","1722","7311","5101","647","2119","62","7420","28808","3979","894","1705","4201","1738","1416","921","10718","3922","315","6838","1039","22698","4836","1374","1252","2397","6200","8138","1104","362","3228","151","17","1217","3213","595","3288","2556","294","1705","24","219","54","1024","601","61","1923","24","311","181","420","781","247","109","68","332","784","2823","66","1794","9","200","221","95","953","71","16","2987","1283","24","559","1058","49","222","799","291","153","807","1482","363","845","670","718","520","39","214","2","81","881","323","176","651","45","114","8","93","431","39","325","21","98","125","83","183","18","11","138","20","25","16","22","18","19","24","15","12","0","0","0","0","0","16547","11465","0"
"6/14/20","169798","469141","561816","279536","9564","19460","176370","172089","115579","107298","14226","148674","38531","143704","8121","7226","14531","14596","151417","15719","18730","5954","53721","60668","84720","7765","15386","28800","16059","22669","974","682","72982","23064","27462","13766","9188","150376","703","15514","26759","56898","2134","30103","3113","6214","13320","8454","1886","752","6623","11931","835","5583","868","1410","545","79482","12818","167","998","415","2482","11268","1730","3943","1253","1359","1791","7346","5220","650","2119","63","7606","29589","4258","967","1710","4725","1846","1427","928","10730","3929","315","6851","1044","22698","4836","1374","1287","2505","6200","8138","1122","367","3344","151","17","1311","3234","600","3409","2610","301","1705","24","240","54","1024","603","61","1948","24","332","181","420","781","249","109","68","332","788","2950","69","1796","9","200","221","99","953","74","16","2987","1283","24","577","1088","49","228","799","291","153","807","1482","363","845","680","720","520","53","219","2","81","885","323","177","651","45","114","8","93","431","39","325","21","98","125","83","183","18","11","138","20","25","16","22","18","19","24","15","12","0","0","0","0","0","16589","11511","0"
"6/15/20","180013","477709","576334","284021","9891","19985","177010","172692","119409","112292","14383","150590","39867","148792","9271","7296","15123","14771","152364","15817","18731","6252","56390","61466","87890","7828","15480","28900","16066","22852","1041","692","73168","23349","28129","13766","9388","150376","704","15567","27531","58681","2140","30420","3430","6276","14025","9533","1966","771","6794","12329","835","5739","875","1410","620","79489","13267","175","999","415","2485","11290","1784","4019","1286","1359","1847","7400","5349","673","2162","70","7735","30366","4258","1025","1723","5164","1926","1429","953","10760","3931","315","6856","1055","22698","5570","1374","1342","2590","6200","8138","1142","384","3424","157","17","1540","3259","613","3503","2720","340","1717","24","299","54","1334","603","64","1965","24","360","186","430","789","249","109","68","338","792","3183","69","1797","48","200","391","99","953","78","16","2987","1284","24","622","1125","49","232","804","299","153","807","1482","369","845","683","720","575","79","221","2","81","885","323","177","651","45","114","8","93","433","39","325","22","109","125","83","183","18","11","138","20","25","16","22","18","19","24","15","12","0","0","0","0","0","16610","11561","0"
"6/16/20","186935","490005","583503","293780","10174","19986","178526","172842","125205","115394","14654","152675","42063","156232","9862","7358","15703","15054","153379","16071","36264","6552","58437","61899","89540","7937","15534","28900","16089","23212","1158","693","73459","23684","28861","13774","9647","150376","724","15652","28206","60461","2140","31273","3752","6571","14133","11089","2096","794","6901","12730","835","5948","889","1426","738","79493","13866","179","1002","415","2516","11325","1817","4096","1328","1359","1902","7733","5623","699","2178","76","7842","31163","4326","1075","1757","5508","2041","1441","963","10774","3933","315","6861","1064","22698","5570","1374","1371","2637","6200","8138","1142","417","3525","160","18","1670","3327","628","3624","2820","354","1728","24","351","62","1432","608","64","1994","24","373","186","449","789","259","109","72","338","801","3324","73","1796","48","515","391","99","1238","78","16","2993","1293","24","649","1145","58","236","807","344","153","816","1482","396","875","686","720","590","91","222","2","81","885","325","182","651","75","127","8","94","433","39","325","24","111","126","83","183","18","11","138","22","25","16","22","18","19","24","15","12","0","0","0","0","0","16625","11624","0"
"6/17/20","194325","521046","592191","303800","10512","20400","179455","173599","128622","118504","14921","154812","44331","181931","10770","7399","16243","15485","154640","16117","38189","6820","59215","63280","91662","7993","15584","28900","16099","23580","1167","693","73791","23881","29537","13774","9920","150376","731","15753","28896","62172","2141","32735","4002","6814","14216","11797","2200","899","7077","13141","835","6075","907","1437","849","79510","14185","185","1004","415","2547","11385","1880","4131","1353","1359","1933","7873","5967","711","2197","78","7943","31938","4410","1116","1803","6158","2137","1447","968","10800","3935","315","6877","1077","22698","5570","1374","1397","2749","6200","8138","1142","450","3606","160","19","1677","3364","640","3700","2966","377","1743","25","420","63","1505","610","64","1999","24","427","186","451","791","262","109","72","347","810","3411","73","1793","48","515","391","102","1238","78","16","2996","1304","24","685","1168","89","237","809","353","153","816","1482","402","875","707","721","591","271","240","2","81","893","325","188","651","75","127","8","94","434","39","325","24","127","126","85","183","18","11","138","22","25","16","22","18","19","24","15","12","0","0","0","0","0","16684","11697","0"
